id_obj,disposition,pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,st_tmag,ra,dec,st_dist
707.02,CANDIDATE,1.4862817,671.0482261,17.4757465,5409.22,1.02101,4.46229,10.0906,98.729589,-67.537274,130.959
7070.01,CANDIDATE,2.98505,1284,4.4563756,5658,1.8,3.93,9.55763,314.841608,18.071787,195.391
7071.01,CANDIDATE,2.57273,3012,5.5334128,10409,2.28,4.15,8.58502,305.946252,37.98274,325.153
7072.01,CANDIDATE,6.54453,2274,0.8118915,6019,1.71,4.02,10.032,324.361307,28.008443,235.22
7073.01,CANDIDATE,11.4366,1298,13.1689848,6282,2.2,3.84,12.3907,306.238533,50.488593,920.505
7074.01,CANDIDATE,18.8371,1630,4.6504794,6274,2.34,3.79,13.4554,319.908796,46.067271,1055.99
7076.01,CANDIDATE,16.2878,2222,3.4747684,6572,1.65,4.14,12.9805,319.341171,44.560338,807.901
7078.01,CANDIDATE,5.10457,997,6.3962557,5847,1.13,4.36,12.177,299.784248,54.971049,416.945
708.01,FALSE POSITIVE,1.947951,1552.397488,1.996071,6636,0.975121,4.60452,10.8623,82.764859,-70.357179,214.756
7080.01,CANDIDATE,9.1862,765,36.6892187,6647,1.12,4.49,12.3503,311.763262,43.581973,518.344
7081.01,CANDIDATE,16.8306,875,12.7617794,6305,1.06,4.48,13.4426,197.300194,65.3161,837.097
7082.01,CANDIDATE,11.9013,585,2.253174,3340,0.33,4.9,14.2582,202.249317,40.195722,101.892
7083.01,CANDIDATE,9.43868,1320,7.6253466,5408,2.19,3.73,12.8442,203.629694,53.866931,1003.73
7084.01,CANDIDATE,3.96837,600,21.8153374,5399,0.87,4.53,11.5681,316.498826,37.665263,217.285
7086.01,CANDIDATE,11.8411,1662,1.0092447,5491,1.34,4.17,13.3747,334.215281,43.451939,652.143
7087.01,CANDIDATE,9.39901,1064,7.9039906,5797,1.79,3.95,13.0721,299.718457,54.840033,965.596
7088.01,CANDIDATE,19.6737,1574,7.1554749,6919,2.78,3.73,11.5896,318.951423,37.132423,1022.89
709.01,CANDIDATE,3.6771515,2128.923602,32.3766006,50000,0.147,5.80276,13.987,65.655386,-54.147179,1350.32
709.02,CANDIDATE,1.3396102,738.052393,777.0516742,50000,0.147,5.80276,13.987,65.655386,-54.147179,1350.32
7090.01,CANDIDATE,16.0883,496,60.6825768,5918,1.48,4.13,11.4434,217.336884,65.930097,420.478
7092.01,CANDIDATE,16.2877,2280,1.102219,7469,2.51,3.87,13.0673,310.142452,47.299605,1631.82
7093.01,CANDIDATE,18.3031,1599,2.8371938,7980,1.54,4.35,11.9812,319.410012,48.163355,566.041
7095.01,CANDIDATE,13.7841,2179,4.6745746,5759,3.8,3.29,12.3311,335.259662,57.081072,1078.06
7096.01,CANDIDATE,11.4859,2079,3.3505745,6940,2.21,3.93,12.0366,334.884059,45.986468,999.917
7097.01,CANDIDATE,7.19145,1318,4.1560086,6056,1.55,4.11,12.6142,297.823447,56.568425,768.4
7098.01,CANDIDATE,17.6176,2576,1.3821651,7662,1.94,4.12,13.1922,345.383265,53.968241,1601.2
7099.01,CANDIDATE,14.8697,1969,4.4264918,6231,2.46,3.74,12.9147,332.624758,48.097061,1365.41
710.01,FALSE POSITIVE,18.5681404,1072.283771,216.24584,7053,1.59688,4.22463,8.488401,124.748703,-65.278089,157.721
7100.01,CANDIDATE,16.1132,974,7.4156006,6446,1.5,4.21,13.1187,331.096689,53.465187,849.58
7102.01,CANDIDATE,11.623,1996,1.1838059,7433,1.68,4.22,13.3122,318.005196,59.03141,1086.14
7103.01,CANDIDATE,4.36817,885,5.3590843,4845,0.81,4.52,11.0011,336.730483,49.149727,126.595
7105.01,CANDIDATE,9.80945,758,17.0548288,5769,1.38,4.17,13.3592,317.532978,61.039287,587.476
7106.01,CANDIDATE,13.7026,1669,2.7945508,6345,1.56,4.15,13.3622,341.503021,52.134649,1072.23
7107.01,CANDIDATE,12.146,1365,8.6145655,6467,1.38,4.28,12.1748,306.570479,60.668422,563.391
711.01,CANDIDATE,2.1505216,458.1372754,18.3841259,4356,0.681407,4.60471,11.7481,62.516131,-61.942668,118.28
711.02,CANDIDATE,2.7375059,366.384759,35.9432773,4356,0.681407,4.60471,11.7481,62.516131,-61.942668,118.28
7110.01,CANDIDATE,13.1872,781,8.8182594,6052,1.84,3.96,13.2009,296.584159,56.166677,1165.55
7111.01,CANDIDATE,11.2092,887,7.0634276,6354,1.34,4.28,12.9436,338.88337,45.834178,741.716
7113.01,CANDIDATE,15.825,1282,4.6351977,5691,1.57,4.05,12.6686,332.920933,60.758124,561.587
7115.01,CANDIDATE,10.2138,1747,0.8738186,5838,1.29,4.24,13.0031,341.109394,54.202131,646.214
7116.01,CANDIDATE,10.0797,641,18.9438583,5583,0.95,4.47,12.3657,331.513815,48.341954,346.75
712.01,CONFIRMED,2.24794,584,9.531366,4504,0.72,4.58833,9.9059,92.936106,-65.825839,58.6212
712.02,CONFIRMED,2.45531,357,51.6991421,4504,0.72,4.58833,9.9059,92.936106,-65.825839,58.6212
712.03,REFUTED,3.263156,345.2617451,53.746482,4504,0.842645,4.58833,9.9059,92.936106,-65.825839,58.6212
712.04,CONFIRMED,2.03857,292,84.83869,4504,0.72,4.58833,9.9059,92.936106,-65.825839,58.6212
7120.01,CANDIDATE,17.4128,2136,3.1739167,7099,3.17,3.64,12.8736,321.742552,52.161352,1353.61
7121.01,FALSE POSITIVE,21.8604,3504,0.9739887,7357,1.95,4.08,13.149,307.653516,57.822497,1387.55
7123.01,CANDIDATE,17.2274,917,0.3075961,3257,0.37,4.86,14.8916,321.031993,53.753129,151.776
7124.01,CANDIDATE,13.6255,1367,2.6414334,5753,1.06,4.4,13.3745,356.180508,56.843339,610.592
7125.01,CANDIDATE,8.18265,298,21.7276636,3437,0.4,4.83,13.9933,356.773197,60.249859,115.061
7126.01,CANDIDATE,14.8596,1722,3.2966077,6259,2.12,3.87,12.066,354.944277,58.00075,666.281
7127.01,CANDIDATE,13.3562,2045,3.3683989,6902,2.41,3.85,12.3008,15.554384,62.013217,833.536
7129.01,CANDIDATE,11.5324,1351,8.8204144,5672,2.07,3.81,13.2574,342.317208,61.201293,698.905
713.01,CANDIDATE,2.2253394,355.5983746,35.9993588,4316.7,0.651075,4.60858,10.6925,102.021376,-65.624257,69.3653
713.02,CANDIDATE,1.0618157,952.7810913,1.8715209,4316.7,0.651075,4.60858,10.6925,102.021376,-65.624257,69.3653
7130.01,CANDIDATE,8.07577,1923,1.2433877,6488,1.47,4.22,13.2252,342.713199,64.970472,697.962
7132.01,CANDIDATE,21.4506,1565,1.4716633,5298,1.07,4.34,13.1626,323.783634,64.077414,498.336
7133.01,CANDIDATE,11.9804,1663,3.8282053,6455,2.05,3.93,12.7389,10.787342,62.362882,884.206
7135.01,CANDIDATE,12.568,581,10.6185545,5925.9,1.19,4.32,12.6634,237.222993,35.398017,590.48
7137.01,FALSE POSITIVE,19.179,1232,1.2529962,4220,0.75,4.51,12.8161,236.054241,58.553688,196.593
7138.01,CANDIDATE,16.1825,983,5.4149624,7979,2.75,3.84,12.081,350.58587,60.754699,1154.79
7139.01,CANDIDATE,11.9861,1037,3.8850223,7162,1.48,4.3,12.6728,350.306271,65.257695,699.662
714.01,CANDIDATE,1.5008877,563.1748972,4.3239329,3782,0.473141,4.438,11.5436,92.392417,-53.822988,53.8473
714.02,CANDIDATE,1.5705443,423.3717664,10.1775475,3782,0.473141,4.438,11.5436,92.392417,-53.822988,53.8473
7140.01,CANDIDATE,14.8534,1847,5.1879527,6617,2.9,3.66,12.5317,349.021766,59.019516,1030.49
7141.01,CANDIDATE,5.83132,649,2.4141149,3438,0.61,4.64,14.2442,254.662151,83.271745,229.246
7142.01,CANDIDATE,16.0666,887,6.5433068,5295,1.07,4.34,13.3053,250.44698,14.772788,557.43
7143.01,CANDIDATE,2.77467,1204,1.1376981,4244,0.74,4.52,12.6106,92.381859,85.820703,177.343
7144.01,CANDIDATE,6.67772,2147,0.5289141,5739.6,1.34,4.2,12.7353,263.053897,14.26805,625.682
7145.01,CANDIDATE,13.9025,479,23.2471066,5839.1,1.01,4.45,13.0371,246.09856,32.029436,578.77
7146.01,CANDIDATE,9.21955,684,28.4664618,5888,1.54,4.09,12.2041,17.742424,82.221473,544.981
7147.01,CANDIDATE,9.67861,590,1.3473988,3576,0.64,4.6158,13.7182,256.753952,38.784588,207.933
7148.01,CANDIDATE,3.99294,1413,1.3432587,5031.1,0.87,4.48,12.1285,254.146881,22.569607,245.173
7149.01,CONFIRMED,11.2606,555,2.6520679,3247,0.34,4.88,14.8294,244.738466,19.175812,126.126
715.01,CONFIRMED,1.7145308,235.0427129,19.2879579,3075,0.229824,4.438,13.5308,113.852328,-73.577409,42.4048
7150.01,CANDIDATE,9.47171,2256,0.8818115,6571,2.14,3.91,13.085,19.247141,71.093647,1276.55
7151.01,CANDIDATE,3.63858,1255,7.1467369,6252,1.15,4.4,11.5576,69.641701,74.30934,350.869
7153.01,CANDIDATE,3.92928,569,27.6174987,5469,0.9,4.51,12.1854,190.256094,88.082025,293.366
7154.01,CANDIDATE,9.20623,722,8.8600515,5481,0.97,4.45,11.9445,264.570314,15.213537,299.123
7155.01,CANDIDATE,2.15693,914,3.8949005,4718,0.67,4.66,11.8389,12.445448,79.287855,144.751
7156.01,CANDIDATE,11.758,366,1.9299641,3554,0.46,4.78,14.6049,45.280234,69.916053,181.369
7157.01,CANDIDATE,9.29553,2453,1.1838063,8996,2.11,4.14,12.3132,318.005408,59.032739,1075.54
7158.01,CANDIDATE,11.9188,1965,3.338577,7482,2.13,4.02,13.1238,334.678618,53.781393,1622.57
716.01,FALSE POSITIVE,2.98849,1998,0.83707,3776,0.52,4.72,12.4268,136.238912,-18.502674,88.8248
7161.01,CANDIDATE,12.7621,2121,3.8285502,7075,2.8,3.74,11.951,337.314049,56.014714,736.113
7163.01,CANDIDATE,4.28654,832,5.3913891,5179,0.71,4.68,11.2584,341.716965,54.011837,137.3
7164.01,FALSE POSITIVE,3.13923,192,736.5528811,5659,0.86,4.57,9.8447,210.09769,-61.7412,108.2
7165.01,CONFIRMED,12.8297161,1493.281977,3.2509657,5757,1.49959,4.09896,14.1223,300.102351,45.762192,1188
7166.01,CANDIDATE,2.1004549,264.5773396,12.9228111,3166,0.223377,5.02476,13.123,320.680636,8.889398,35.4153
7167.01,CANDIDATE,7.707781,937.0740086,13.723753,6374.4,1.34911,4.28178,11.8246,0.099291,16.493828,502.982
7168.01,CONFIRMED,15.5589079,1265.305351,1.7497746,5087,0.856841,4.50322,11.3819,348.494793,8.761079,174.818
7169.01,CANDIDATE,15.0290201,1454.065247,3.4375711,5874,1.43119,4.15198,11.908,351.05469,36.817566,467.151
7170.01,CANDIDATE,3.5741192,747.7884464,1.917096,3653,0.523126,4.71723,12.8317,117.974778,21.339953,106.54
7171.01,CANDIDATE,3.3862,989,23.5367004,7487,1.69,4.22,8.98453,338.015396,49.15674,218.03
7172.01,CANDIDATE,3.7424744,1235.736602,2.7547949,5531,0.977544,4.44591,11.5702,8.73548,17.056391,254.558
7173.01,FALSE POSITIVE,9.1590642,1155.113011,0.6257352,3718,0.593043,4.6571,13.3892,347.956369,65.229824,161.939
7174.01,CANDIDATE,14.4051573,1630.993984,4.2422767,6223,1.92379,3.94893,11.6951,351.681768,50.052375,624.168
7175.01,CANDIDATE,15.498003,2594.393374,2.9944941,7465,3.0202899,3.71,9.54026,356.316355,53.750777,465.072
7177.01,CANDIDATE,2.93142,1183,6.8434236,6060,1.14,4.38,9.94212,337.663459,12.556345,165.19
7178.01,CANDIDATE,2.0097,1037,5.2169076,5966,1.1,4.39,8.3898,337.653386,11.892662,78.2804
7180.01,CANDIDATE,3.18123,1556,3.2607791,5975,1.39,4.19,10.3767,336.652468,21.460785,244.502
7181.01,CANDIDATE,5.8283,1469,5.1794403,5946,2.21,3.78,10.3618,337.67535,9.158174,355.502
7182.01,CANDIDATE,2.08605,818,14.7126653,6156,1.34,4.25,8.1891,359.262122,9.784659,91.8327
7184.01,CANDIDATE,1.53572,1535,1.1976555,5598.9,0.91,4.52,9.70916,2.494564,18.77383,105.18
7185.01,CANDIDATE,3.537073,463.3111771,2.6881318,3244,0.232947,5.01029,14.1398,42.823804,30.281303,59.6029
7186.01,CANDIDATE,16.0263,1970,1.7024504,6026,2,3.88,12.4401,288.686,-11.382517,756.615
7189.01,CANDIDATE,12.4627,867,2.8890956,3643,0.59,4.66,13.8273,273.037898,2.188262,192.09
719.01,FALSE POSITIVE,1.81345,1601,4.109953,5653,0.97,4.46,9.0349,128.144178,-36.346818,84.7306
7191.01,CANDIDATE,8.32101,1340,5.6604695,5711,1.6,4.04,12.4188,266.981369,22.543736,636.574
7192.01,CANDIDATE,3.45358,1325,16.3425332,5946,0.95,4.52,10.3691,281.245834,44.067393,166.363
7193.01,FALSE POSITIVE,17.1065,1192,5.4934218,6028,1.25,4.29,11.9742,268.665324,3.68699,421.48
7194.01,CANDIDATE,12.5792,1625,4.167309,6552,1.59,4.17,12.5502,271.876724,11.330061,828.804
7195.01,CANDIDATE,13.0807,1010,3.8242663,5211,1,4.39,12.8559,269.093655,-0.491936,336.71
7196.01,CANDIDATE,12.343,755,2.7998534,4412,0.73,4.55,13.3874,263.018737,34.379808,275.204
7197.01,CANDIDATE,15.8933,1484,2.5122863,6156,1.53,4.14,13.0147,276.899502,5.453143,754.266
7198.01,CANDIDATE,13.559,1270,4.2271814,5913,1.2,4.31,13.0084,280.261211,28.442042,661.423
7199.01,CANDIDATE,11.8788,803,3.1540886,4521,0.74,4.55,13.1385,284.563342,-12.472988,253.784
720.01,FALSE POSITIVE,2.38866,1388,3.16043,6482.3,1.52,4.21,8.8154,118.037196,-37.799016,151.634
7200.01,CANDIDATE,12.5338,827,5.0660693,5269,1,4.4,13.3775,288.992867,-10.525068,492.764
7202.01,CANDIDATE,16.1727,640,7.7600907,5940,1.27,4.27,13.3328,268.053549,39.591927,848.758
7203.01,CANDIDATE,9.87741,900,5.7351935,5042,0.77,4.59,13.4285,267.339012,12.649502,375.023
7204.01,CANDIDATE,11.3715,1382,3.8080897,6343,1.38,4.26,11.5415,301.736864,-8.701088,425.046
7205.01,CANDIDATE,11.7346,1362,3.4844157,5917,1.11,4.38,13.335,296.828282,13.119724,694.793
7206.01,CANDIDATE,7.89993,823,3.5689392,6326,1.35,4.28,12.6594,284.597795,38.145812,730.775
7208.01,CANDIDATE,12.4438,1441,3.6366231,5978,1.44,4.16,12.4574,300.258294,13.392295,620.15
7209.01,CANDIDATE,13.5381,2563,2.6343177,7495,2.39,3.92,12.6037,288.208639,28.950899,1488.49
721.01,CANDIDATE,2.09232,935,12.2877358,6008.62,1.3,4.21807,10.1805,63.199385,-64.347805,206.294
7211.01,CANDIDATE,7.83737,717,10.548504,5421,0.92,4.48,12.2983,308.295413,10.706462,322.309
7212.01,CANDIDATE,6.79508,390,75.6979471,5422,0.91,4.49,12.5661,286.125676,59.85935,368.476
7213.01,CANDIDATE,8.83849,558,36.9870862,6110.1,1.14,4.38,12.5392,281.454859,40.830761,543.434
7214.01,CANDIDATE,13.9451,1148,8.9093753,6375,1.65,4.11,12.8891,296.93748,-3.802666,884.34
7216.01,CANDIDATE,12.9639,1579,3.1243759,5477,1.71,3.95,12.9812,291.820807,12.282756,635.773
7217.01,CANDIDATE,13.1539,1357,3.9859545,5566,1.71,3.96,12.3942,305.033226,-6.073279,647.965
7218.01,CANDIDATE,11.3707,1143,4.9030173,5663,1.64,4.01,12.0952,299.229685,23.001848,552.389
7219.01,CANDIDATE,13.8539,1144,2.9069573,5744,1.22,4.28,11.9146,293.952459,-9.613936,329.719
722.01,CANDIDATE,2.3968761,518.5040418,15.3004892,4082,0.660762,4.63162,11.9755,62.379568,-62.850656,57.6851
7220.01,FALSE POSITIVE,16.9425,986,7.8365317,6167,2.21,3.82,11.86,304.097356,11.829675,747.966
7222.01,CANDIDATE,10.1814,1576,5.1869453,6018,2.59,3.66,11.7068,311.10033,3.037627,816.499
7223.01,CANDIDATE,13.2522,1245,5.3384038,6250.7,2.1,3.88,13.325,280.255525,38.209442,1510.58
7224.01,CANDIDATE,8.79181,1589,5.5698339,6500,1.48,4.22,12.0776,312.205584,5.082423,633.285
7225.01,CANDIDATE,8.3598,1071,9.7461668,6319,1.6,4.13,11.8425,288.713507,9.949236,468.929
7227.01,CANDIDATE,10.8435,1546,2.3593338,6613,1.1,4.49,12.9248,301.044722,23.66691,648.745
7228.01,CANDIDATE,13.5533,1883,2.9324083,7696,1.44,4.38,12.9816,288.257373,13.150781,653.857
723.01,CANDIDATE,1.10894,1284,1.4178596,4907.96,0.76,4.57809,10.0686,103.243335,-70.641686,80.9812
7230.01,CANDIDATE,12.2161,925,4.3041912,4856,0.91,4.42,13.4721,298.647053,-8.656845,421.043
7231.01,CANDIDATE,16.7803,721,11.0658881,5617,1.4,4.14,12.8434,289.7986,28.916802,644.029
7234.01,CANDIDATE,11.984,1610,3.4202745,6095,1.6,4.09,12.6402,300.418972,11.370499,811.163
7236.01,CANDIDATE,11.742,1225,4.626302,5990,1.22,4.3,13.4732,305.811945,6.004746,855.527
7238.01,CANDIDATE,12.1575,913,3.930467,4913,0.91,4.43,12.5489,296.655105,-3.451828,265.571
7239.01,CANDIDATE,11.5455,937,14.3938942,6891,1.46,4.28,10.88,311.779447,6.086982,395.963
724.01,CANDIDATE,2.0575829,1085.218049,3.21264,5330,0.88283,4.51,9.7333,112.555258,-58.53966,95.3452
7240.01,CANDIDATE,9.10101,1420,6.8911882,6628,1.52,4.22,12.9258,285.662075,32.036396,978.239
7242.01,CANDIDATE,17.0131,1519,2.9383886,6059,1.54,4.12,12.371,287.714735,34.80428,675.638
7243.01,CANDIDATE,13.2011,1253,3.7352012,5816,1.18,4.32,13.434,276.720157,40.503185,789.12
7244.01,FALSE POSITIVE,12.9592,1099,11.5175506,6259,1.27,4.32,13.1744,297.492646,25.281761,675.863
7245.01,CANDIDATE,5.76677,1949,1.6877647,6599,1.44,4.26,11.7356,304.521281,18.961127,535.016
7247.01,FALSE POSITIVE,14.876,1123,6.8782937,5657,1.35,4.18,11.3321,305.113423,12.308937,322.258
7248.01,CANDIDATE,12.6261,978,3.8148598,6425.6,1.39,4.27,12.9402,283.992095,27.341106,830.91
7249.01,CANDIDATE,6.86956,422,6.0387706,3374,0.41,4.82,14.9881,268.920722,67.144145,186.949
7250.01,CANDIDATE,9.63776,707,8.9653531,5977,1.15,4.36,12.2685,315.563942,10.332325,471.411
7251.01,CANDIDATE,5.14186,581,11.5588657,5029,0.8,4.56,12.4963,308.646655,27.357715,260.179
7252.01,CANDIDATE,5.86248,1762,1.4207284,5868,0.93,4.53,13.1872,305.17286,21.980879,549.394
7253.01,CANDIDATE,5.12394,935,5.4240992,5386,1,4.41,11.7715,311.716589,8.872931,271.363
7254.01,CANDIDATE,10.9525,782,5.0769983,6271,1.9,3.97,11.8653,326.310844,36.46438,630.416
7255.01,CANDIDATE,10.0219,1469,1.6831237,6264,2,3.92,12.6221,317.558464,35.900058,1030.1
7257.01,CANDIDATE,3.76017,2006,1.0495702,6222,1.44,4.2,11.5276,316.42555,45.579939,436.619
7258.01,CANDIDATE,12.6929,865,6.2384297,5448,1.1,4.34,13.033,308.516047,24.241065,539.563
7259.01,CANDIDATE,8.17474,883,16.4591808,5975,1.37,4.21,12.1708,321.945002,32.584881,513.184
726.01,FALSE POSITIVE,1.89253,2983,0.46132,6629,1.21,4.41,10.1007,113.88333,-36.386962,206.755
7260.01,CANDIDATE,10.415,728,6.6308943,5410.1,1.18,4.27,12.2011,331.280755,4.358891,394.746
7261.01,CANDIDATE,13.0392,1288,2.3273503,5957,1.31,4.24,13.4962,313.418636,47.86839,673.445
7262.01,CANDIDATE,9.96563,1014,6.4093679,5792,0.96,4.49,12.3598,312.118829,16.407468,396.313
7263.01,CANDIDATE,7.69521,519,49.2145201,6657,1.55,4.21,10.7836,299.624335,42.804441,378.344
7264.01,CANDIDATE,10.598,641,10.5637482,5533,1.08,4.36,13.4315,314.534806,12.689456,650.78
7265.01,CANDIDATE,10.1574,508,4.1723,3392,0.49,4.75,14.0157,318.704018,45.925909,143.97
7267.01,CANDIDATE,8.85088,1105,10.3486661,5748,1.36,4.18,13.4182,308.094154,57.134877,730.18
7269.01,CANDIDATE,2.94972,496,11.656295,4004,0.66,4.6,12.6975,293.484598,57.028438,141.905
727.01,CANDIDATE,1.97562,441,4.7244442,3653,0.5,4.74,11.0002,130.736931,-2.498585,42.972
727.02,CANDIDATE,1.0797147,1005.070533,0.7499711,3653,0.497204,4.74,11.0002,130.736931,-2.498585,42.972
7270.01,CANDIDATE,12.1831,912,8.9197222,6348,1.78,4.04,12.716,296.511984,37.4287,924.716
7271.01,CANDIDATE,12.869,1006,7.1304113,6014,1.93,3.91,12.5873,319.758472,51.430695,738.872
7272.01,CANDIDATE,11.334,1237,7.5801393,5860,2.16,3.8,12.5626,313.091003,16.166785,974.98
7274.01,CANDIDATE,8.82119,270,8.908871,3267,0.31,4.91,14.6826,297.6468,35.734048,107.811
7276.01,CANDIDATE,8.27506,1186,14.2317652,5914,3.21,3.46,12.0813,293.082301,56.889553,1171.83
7277.01,CANDIDATE,12.1673,1082,7.915274,5638,1.07,4.38,13.3795,315.462115,2.456847,645.223
7278.01,CANDIDATE,15.8297,910,7.6316525,5655,0.95,4.48,13.4783,298.219091,37.773773,608.197
7279.01,CANDIDATE,10.6888,677,3.1168715,3734,0.61,4.64,14.9114,301.623552,40.771282,357.392
7280.01,CANDIDATE,5.92869,1574,0.4246068,5576,0.88,4.54,12.7871,328.736322,11.271785,402.156
7281.01,CANDIDATE,6.9571,191,4.3095502,3195,0.27,4.97,14.654,256.418119,58.174118,84.8926
7282.01,CANDIDATE,11.1383,1056,5.3346707,5509.3,1.07,4.37,13.1439,317.01442,2.691209,546.966
7283.01,CANDIDATE,5.2778,1358,9.0612809,5876,1.54,4.09,11.4542,308.504216,24.188255,420.278
7284.01,CANDIDATE,14.6319,2535,0.8760587,6306,1.41,4.23,12.5965,323.069819,16.018901,708.379
7285.01,CANDIDATE,5.69421,1292,2.1384533,6708,1.41,4.29,11.2298,319.814146,17.988383,426.584
7286.01,CANDIDATE,8.75386,924,10.7994273,5548,0.99,4.44,12.7283,327.750007,29.710001,434.806
7288.01,CANDIDATE,2.82685,614,7.9871247,4254,0.68,4.6,12.1096,286.078635,51.023079,132.076
7289.01,CANDIDATE,13.1033,1443,2.855993,5780.4,1.43,4.15,12.3769,322.734808,9.98829,587.729
7290.01,CANDIDATE,18.6742,1788,3.776966,6446,1.96,3.97,12.4646,318.927621,51.246027,720.361
7291.01,CANDIDATE,4.14138,355,23.9712428,5238,0.88,4.5,12.2089,280.421214,60.84533,282.083
7292.01,CANDIDATE,11.6462,873,10.641726,5945,1.17,4.34,13.4003,322.253333,33.396931,770.531
7293.01,CANDIDATE,12.3769,1719,3.3202789,6443,1.66,4.11,12.4712,308.666374,17.881939,833.205
7294.01,CANDIDATE,16.7831,2401,1.6047466,5972,1.28,4.26,13.0581,302.221812,40.03413,708.537
7295.01,CANDIDATE,7.49558,1861,0.7729056,6269,1.21,4.36,13.0363,310.224343,29.940155,703.22
7296.01,CANDIDATE,11.6916,264,170.3363911,5621,0.97,4.46,12.8771,277.708844,60.451218,485.38
7298.01,CANDIDATE,2.63423,872,5.2554768,5298,0.86,4.53,11.2213,309.272167,55.490972,178.749
7299.01,CANDIDATE,9.63983,863,2.7299474,5289,0.95,4.44,12.9491,311.940071,15.302412,416.689
730.01,CONFIRMED,13.9011294,798.0423026,3.0876297,4105,0.69386,4.438,14.9181,149.823667,-27.392817,436.176
7300.01,CANDIDATE,12.6159,1697,0.6439909,5225,0.66,4.74,13.0055,316.272964,17.734665,300.868
7302.01,FALSE POSITIVE,13.5081,643,8.1958135,6496,1.45,4.24,12.1245,312.405258,9.845677,638.253
7303.01,CANDIDATE,6.32061,994,2.3368358,4439,0.76,4.52,10.8249,333.904931,9.078163,91.8416
7305.01,CANDIDATE,9.70261,798,13.9753579,5382,0.86,4.54,13.4847,318.717595,7.671521,503.368
7307.01,CANDIDATE,11.1033,1028,23.955645,6609,1.53,4.21,12.1023,324.585335,41.176051,619.364
7308.01,CANDIDATE,13.9231,2648,3.7002646,6971,1.48,4.28,12.4978,327.285318,33.531506,811.081
7309.01,CANDIDATE,5.98246,541,7.7561532,3462,0.44,4.78823,14.1288,235.997005,58.155163,146.612
731.01,CONFIRMED,2.66076,1296,0.3219233,3518,0.46,4.82492,8.031941,146.121464,-45.779016,9.41263
7310.01,CANDIDATE,11.5163,535,19.8088367,5601,1.17,4.3,13.3341,313.332615,6.368734,698.95
7311.01,CANDIDATE,16.0284,1445,1.5525382,5730,1.75,3.96,12.9141,318.446458,1.178134,834.929
7312.01,CANDIDATE,10.9362,1423,4.2990991,6013,1.53,4.11,11.6721,322.968532,9.789942,486.159
7313.01,CANDIDATE,10.4153,1686,4.1186706,5998,1.93,3.91,12.4958,310.591373,12.034449,878.635
7315.01,CANDIDATE,18.1732,919,9.6713674,5902,1.8,3.96,11.2755,330.171368,21.950463,444.299
7316.01,CANDIDATE,15.8733,675,0.7474746,3455,0.68,4.58,13.4237,324.630775,15.822229,186.058
7317.01,CANDIDATE,13.3902,1461,2.9712014,7713,1.63,4.27,12.0331,323.656949,39.240725,798.82
7318.01,CANDIDATE,12.6182,1185,3.4220041,5731,1.02,4.43,13.316,318.324173,2.596101,633.173
7319.01,CANDIDATE,15.5459,1843,2.5918359,5891,2.08,3.83,13.4184,300.405568,40.27888,1307.96
732.01,CONFIRMED,1.1406447,830.8904817,0.7683904,3329,0.374139,4.94957,10.5848,154.644903,-11.717801,21.9814
732.02,CONFIRMED,2.2967944,330.1048127,12.2534308,3329,0.374139,4.94957,10.5848,154.644903,-11.717801,21.9814
7320.01,CANDIDATE,11.1977,1252,6.6802019,5801,1.61,4.04,12.4285,317.304774,18.853503,669.515
7321.01,CANDIDATE,11.6408,1581,3.0039961,5623,1.59,4.04,13.3081,329.645962,21.860274,902.362
7322.01,CANDIDATE,11.0664,1486,5.5316291,6814,1.83,4.08,13.2688,306.56809,29.318827,1065.06
7324.01,CANDIDATE,2.60517,1597,0.5257499,4649,0.73,4.59,11.8096,311.477076,21.453583,151.084
7326.01,CANDIDATE,10.0716,1431,5.4584109,6309,2.24,3.83,13.1443,304.916905,46.836568,1320.54
7327.01,CANDIDATE,14.979,1365,5.0789699,5826,1.44,4.14,13.4215,317.062808,20.347435,908.363
7329.01,CANDIDATE,12.335,1735,4.8622127,6142,2.29,3.78,12.2993,317.243864,5.909454,958.142
733.01,CONFIRMED,1.94753,1076,4.8847937,5969,0.94,4.5172,8.8411,159.409318,-40.888259,75.2092
7330.01,CANDIDATE,13.1053,1231,2.8411706,5801,1.81,3.94,11.9104,326.505177,35.490897,551.456
7331.01,CANDIDATE,14.9116,751,6.0011971,5265,1.02,4.37,13.1678,323.021492,35.245848,484.476
7333.01,CANDIDATE,1.87011,755,6.2644714,4568,0.67,4.65,12.1567,243.531962,75.916632,157.217
7335.01,FALSE POSITIVE,16.622,1640,3.3815776,6662,1.78,4.09,11.599,308.688929,17.403658,640.585
7336.01,CANDIDATE,0.923696,1585,0.5418555,4954,0.77,4.58,8.715,353.525853,65.541448,44.6892
7337.01,CANDIDATE,8.15264,2123,4.2619292,6846,2.72,3.74,9.61315,333.35532,67.394175,379.929
7338.01,CANDIDATE,3.52009,2555,3.3847215,5199,0.77,4.61,8.5565,25.226155,50.300334,45.9409
7339.01,CANDIDATE,14.5276,1576,4.2470926,6232.3,2.07,3.88,11.2817,101.400549,9.190722,539.085
